거래ID,거래일시,고객ID,고객연령,고객성별,고객지역,제품코드,제품명,카테고리,수량,단가,총금액,결제방법,할인율,마케팅채널,판매사원ID
TXN004503,2025-03-18 16:09:00,CUST1120,18,남성,서울,PRD003,운동화 Nike Air Max,의류/신발,2,100000,190000,현금,5,헬스장추천,EMP006
TXN004504,2025-05-09 21:33:13,CUST3708,21,여성,부산,PRD002,무선이어폰 AirPods,전자제품,2,200000,400000,할부,0,구글광고,EMP022
TXN004505,2025-03-10 14:25:18,CUST2772,33,여성,부천,PRD006,블루투스 스피커,전자제품,1,150000,142500,현금,5,카페추천,EMP030
TXN004506,2025-04-12 12:41:53,CUST1598,36,남성,구리,PRD001,화장품 세트,뷰티,1,100000,100000,신용카드,0,구글광고,EMP008
TXN004507,2025-02-16 19:12:55,CUST4951,57,여성,대구,PRD003,운동화 Nike Air Max,의류/신발,1,100000,80000,카드,20,카페추천,EMP041
TXN004508,2025-01-16 19:50:24,CUST1747,44,남성,대구,PRD009,프로틴 파우더,건강식품,5,100000,500000,신용카드,0,인스타그램,EMP007
TXN004509,2025-04-07 14:01:47,CUST2414,43,남성,시흥,PRD002,무선이어폰 AirPods,전자제품,1,200000,200000,현금,0,매장방문,EMP002
TXN004510,2025-03-12 14:08:35,CUST2620,47,남성,부천,PRD001,화장품 세트,뷰티,1,100000,95000,할부,5,헬스장추천,EMP050
TXN004511,2025-04-07 10:19:40,CUST4758,38,남성,안양,PRD003,운동화 Nike Air Max,의류/신발,1,100000,100000,현금,0,지인추천,EMP006
TXN004512,2025-02-28 15:44:11,CUST4623,36,여성,용인,PRD006,블루투스 스피커,전자제품,1,150000,150000,카드,0,블로그,EMP007
TXN004513,2025-05-08 13:33:12,CUST3805,44,여성,대구,PRD006,블루투스 스피커,전자제품,1,150000,112500,신용카드,25,매장방문,EMP030
TXN004514,2025-04-21 18:31:11,CUST2220,19,여성,안산,PRD007,커피머신 Nespresso,가전제품,5,300000,1500000,할부,0,인플루언서,EMP049
TXN004515,2025-04-11 11:01:25,CUST2622,36,남성,안산,PRD004,스마트폰 Galaxy S24,전자제품,1,700000,700000,현금,0,헬스장추천,EMP015
TXN004516,2025-05-26 11:37:55,CUST0077,39,남성,김포,PRD003,운동화 Nike Air Max,의류/신발,1,100000,90000,할부,10,블로그,EMP045
TXN004517,2025-02-15 09:48:15,CUST2969,32,남성,부천,PRD003,운동화 Nike Air Max,의류/신발,3,100000,270000,할부,10,학교할인,EMP028
TXN004518,2025-05-10 18:09:03,CUST0614,41,여성,김포,PRD007,커피머신 Nespresso,가전제품,1,300000,240000,할부,20,유튜브,EMP012
TXN004519,2025-03-16 14:56:26,CUST4261,60,여성,대구,PRD009,프로틴 파우더,건강식품,1,100000,100000,할부,0,매장방문,EMP004
TXN004520,2025-04-22 20:44:21,CUST4736,40,여성,시흥,PRD002,무선이어폰 AirPods,전자제품,1,200000,200000,카드,0,인스타그램,EMP012
TXN004521,2025-03-30 17:14:50,CUST4347,48,여성,안산,PRD004,스마트폰 Galaxy S24,전자제품,1,700000,560000,현금,20,인스타그램,EMP041
TXN004522,2025-04-01 13:02:51,CUST3526,52,남성,울산,PRD004,스마트폰 Galaxy S24,전자제품,1,700000,595000,현금,15,학교할인,EMP040
TXN004523,2025-04-12 12:31:15,CUST4811,47,남성,인천,PRD002,무선이어폰 AirPods,전자제품,1,200000,160000,할부,20,네이버블로그,EMP040
TXN004524,2025-05-19 12:39:17,CUST4916,28,남성,용인,PRD003,운동화 Nike Air Max,의류/신발,3,100000,240000,카드,20,학교할인,EMP046
TXN004525,2025-04-28 11:19:05,CUST4154,51,여성,시흥,PRD003,운동화 Nike Air Max,의류/신발,1,100000,100000,카드,0,유튜브,EMP050
TXN004526,2025-06-09 14:52:44,CUST4531,57,남성,울산,PRD003,운동화 Nike Air Max,의류/신발,1,100000,80000,카드,20,헬스장추천,EMP014
TXN004527,2025-03-19 09:08:08,CUST3545,47,남성,서울,PRD003,운동화 Nike Air Max,의류/신발,2,100000,200000,카드,0,헬스장추천,EMP041
TXN004528,2025-04-17 18:09:42,CUST2317,59,남성,수원,PRD001,화장품 세트,뷰티,1,100000,85000,카드,15,지인추천,EMP027
TXN004529,2025-03-06 18:00:40,CUST1747,29,여성,안산,PRD001,화장품 세트,뷰티,1,100000,70000,신용카드,30,헬스장추천,EMP040
TXN004530,2025-04-10 16:47:34,CUST1083,19,여성,의정부,PRD001,화장품 세트,뷰티,2,100000,140000,카드,30,지인추천,EMP024
TXN004531,2025-03-19 19:13:49,CUST1777,50,여성,하남,PRD005,요가매트,스포츠용품,1,50000,50000,카드,0,카페추천,EMP027
TXN004532,2025-03-30 19:54:14,CUST4757,37,여성,하남,PRD004,스마트폰 Galaxy S24,전자제품,2,700000,1190000,신용카드,15,블로그,EMP004
TXN004533,2025-05-10 15:26:24,CUST4468,25,여성,부산,PRD006,블루투스 스피커,전자제품,1,150000,135000,카드,10,블로그,EMP007
TXN004534,2025-04-28 20:26:55,CUST1483,23,여성,김포,PRD001,화장품 세트,뷰티,1,100000,90000,할부,10,블로그,EMP006
TXN004535,2025-04-24 12:50:03,CUST3842,33,여성,안산,PRD004,스마트폰 Galaxy S24,전자제품,1,700000,665000,할부,5,네이버블로그,EMP018
TXN004536,2025-05-06 16:57:54,CUST3702,49,남성,광주,PRD005,요가매트,스포츠용품,1,50000,42500,할부,15,학교할인,EMP017
TXN004537,2025-06-12 13:15:17,CUST2232,30,남성,시흥,PRD002,무선이어폰 AirPods,전자제품,5,200000,1000000,할부,0,지인추천,EMP012
TXN004538,2025-02-16 17:48:03,CUST4986,61,여성,수원,PRD009,프로틴 파우더,건강식품,1,100000,90000,신용카드,10,학교할인,EMP019
TXN004539,2025-03-07 16:02:25,CUST3259,19,남성,대구,PRD005,요가매트,스포츠용품,1,50000,50000,할부,0,네이버블로그,EMP022
TXN004540,2025-05-19 20:49:04,CUST2128,43,남성,인천,PRD006,블루투스 스피커,전자제품,2,150000,270000,신용카드,10,지인추천,EMP002
TXN004541,2025-05-16 13:52:15,CUST0672,46,남성,인천,PRD006,블루투스 스피커,전자제품,1,150000,112500,신용카드,25,지인추천,EMP011
TXN004542,2025-02-03 11:46:33,CUST0426,31,남성,인천,PRD008,노트북 MacBook Air,전자제품,1,2100000,2100000,신용카드,0,쿠팡,EMP008
TXN004543,2025-05-12 19:11:32,CUST4571,18,여성,의정부,PRD006,블루투스 스피커,전자제품,1,150000,105000,카드,30,페이스북,EMP041
TXN004544,2025-05-31 19:20:28,CUST3234,35,남성,부천,PRD001,화장품 세트,뷰티,1,100000,80000,카드,20,페이스북,EMP037
TXN004545,2025-04-15 14:40:33,CUST0976,59,남성,시흥,PRD009,프로틴 파우더,건강식품,1,100000,75000,신용카드,25,지인추천,EMP002
TXN004546,2025-02-06 19:21:04,CUST1412,40,여성,성남,PRD006,블루투스 스피커,전자제품,2,150000,300000,신용카드,0,인플루언서,EMP027
TXN004547,2025-04-19 16:43:26,CUST3377,48,여성,용인,PRD006,블루투스 스피커,전자제품,4,150000,600000,신용카드,0,카카오톡,EMP040
TXN004548,2025-05-28 16:57:55,CUST2486,56,남성,인천,PRD010,책상 IKEA,가구,1,300000,285000,현금,5,매장방문,EMP034
TXN004549,2025-03-23 11:44:11,CUST1228,50,여성,시흥,PRD006,블루투스 스피커,전자제품,1,150000,150000,신용카드,0,카페추천,EMP012
TXN004550,2025-05-20 18:50:57,CUST1324,32,남성,의정부,PRD001,화장품 세트,뷰티,2,100000,170000,카드,15,학교할인,EMP020
TXN004551,2025-03-15 14:33:49,CUST4784,47,남성,구리,PRD006,블루투스 스피커,전자제품,3,150000,450000,카드,0,온라인몰,EMP031
TXN004552,2025-05-16 14:29:59,CUST4112,33,남성,대전,PRD003,운동화 Nike Air Max,의류/신발,3,100000,240000,현금,20,구글광고,EMP018
TXN004553,2025-03-12 15:23:23,CUST3922,18,여성,시흥,PRD002,무선이어폰 AirPods,전자제품,4,200000,720000,할부,10,쿠팡,EMP041
TXN004554,2025-02-19 19:53:06,CUST3078,55,남성,부천,PRD003,운동화 Nike Air Max,의류/신발,1,100000,70000,카드,30,블로그,EMP011
TXN004555,2025-03-13 21:16:45,CUST1346,26,남성,대전,PRD004,스마트폰 Galaxy S24,전자제품,1,700000,560000,카드,20,TV광고,EMP027
TXN004556,2025-03-18 16:42:07,CUST3618,48,남성,평택,PRD009,프로틴 파우더,건강식품,2,100000,200000,할부,0,매장방문,EMP011
TXN004557,2025-03-09 16:15:07,CUST0771,30,여성,수원,PRD003,운동화 Nike Air Max,의류/신발,1,100000,100000,할부,0,지인추천,EMP004
TXN004558,2025-06-03 21:08:51,CUST2641,32,남성,울산,PRD001,화장품 세트,뷰티,1,100000,100000,카드,0,카페추천,EMP038
TXN004559,2025-03-19 15:01:17,CUST0281,35,남성,시흥,PRD002,무선이어폰 AirPods,전자제품,1,200000,170000,할부,15,매장방문,EMP020
TXN004560,2025-05-05 18:08:22,CUST0889,59,남성,평택,PRD006,블루투스 스피커,전자제품,1,150000,135000,신용카드,10,네이버쇼핑,EMP025
TXN004561,2025-03-18 10:00:26,CUST3721,19,남성,서울,PRD002,무선이어폰 AirPods,전자제품,1,200000,200000,신용카드,0,네이버쇼핑,EMP015
TXN004562,2025-03-09 18:55:12,CUST4278,64,여성,울산,PRD002,무선이어폰 AirPods,전자제품,1,200000,190000,현금,5,네이버블로그,EMP015
TXN004563,2025-04-14 09:45:24,CUST3024,25,남성,평택,PRD003,운동화 Nike Air Max,의류/신발,1,100000,100000,현금,0,네이버블로그,EMP028
TXN004564,2025-05-26 19:42:05,CUST2359,42,여성,용인,PRD009,프로틴 파우더,건강식품,1,100000,75000,할부,25,네이버블로그,EMP007
TXN004565,2025-05-22 09:38:24,CUST4702,23,남성,의정부,PRD001,화장품 세트,뷰티,1,100000,95000,할부,5,인스타그램,EMP015
TXN004566,2025-06-06 15:38:39,CUST3891,37,여성,의정부,PRD002,무선이어폰 AirPods,전자제품,2,200000,340000,카드,15,구글광고,EMP016
TXN004567,2025-03-31 18:55:04,CUST0391,51,여성,부산,PRD003,운동화 Nike Air Max,의류/신발,1,100000,95000,카드,5,학교할인,EMP031
TXN004568,2025-05-01 20:37:53,CUST4493,64,여성,평택,PRD010,책상 IKEA,가구,2,300000,600000,신용카드,0,인플루언서,EMP021
TXN004569,2025-01-22 11:05:17,CUST1874,46,여성,성남,PRD001,화장품 세트,뷰티,5,100000,500000,현금,0,온라인광고,EMP006
TXN004570,2025-04-17 16:39:58,CUST0165,65,남성,평택,PRD003,운동화 Nike Air Max,의류/신발,4,100000,400000,현금,0,온라인몰,EMP016
TXN004571,2025-03-02 18:53:02,CUST2826,37,남성,구리,PRD005,요가매트,스포츠용품,1,50000,50000,할부,0,카카오톡,EMP019
TXN004572,2025-03-15 15:28:03,CUST2119,40,남성,고양,PRD003,운동화 Nike Air Max,의류/신발,1,100000,100000,신용카드,0,네이버블로그,EMP029
TXN004573,2025-05-18 21:18:46,CUST4401,57,남성,인천,PRD003,운동화 Nike Air Max,의류/신발,1,100000,95000,할부,5,온라인몰,EMP007
TXN004574,2025-05-02 13:54:35,CUST2127,30,남성,평택,PRD001,화장품 세트,뷰티,1,100000,70000,신용카드,30,매장방문,EMP046
TXN004575,2025-04-12 11:56:50,CUST1749,47,여성,김포,PRD001,화장품 세트,뷰티,3,100000,300000,신용카드,0,쿠팡,EMP040
TXN004576,2025-04-02 16:14:33,CUST0053,31,남성,대전,PRD004,스마트폰 Galaxy S24,전자제품,2,700000,1260000,현금,10,TV광고,EMP038
TXN004577,2025-04-21 20:12:03,CUST3422,23,남성,성남,PRD002,무선이어폰 AirPods,전자제품,1,200000,190000,카드,5,구글광고,EMP037
TXN004578,2025-04-15 20:25:53,CUST1870,19,남성,하남,PRD002,무선이어폰 AirPods,전자제품,1,200000,200000,카드,0,카카오톡,EMP039
TXN004579,2025-04-12 19:20:18,CUST1868,25,여성,안산,PRD004,스마트폰 Galaxy S24,전자제품,2,700000,1400000,신용카드,0,카페추천,EMP042
TXN004580,2025-04-29 21:50:52,CUST4862,36,여성,안양,PRD002,무선이어폰 AirPods,전자제품,4,200000,800000,현금,0,온라인몰,EMP030
TXN004581,2025-05-14 15:32:01,CUST4211,31,남성,평택,PRD005,요가매트,스포츠용품,1,50000,47500,카드,5,인플루언서,EMP045
TXN004582,2025-02-19 19:21:23,CUST4759,52,여성,김포,PRD001,화장품 세트,뷰티,1,100000,100000,신용카드,0,페이스북,EMP010
TXN004583,2025-06-07 10:37:41,CUST3387,55,여성,성남,PRD004,스마트폰 Galaxy S24,전자제품,1,700000,700000,할부,0,온라인광고,EMP042
TXN004584,2025-04-27 15:17:55,CUST4083,48,남성,평택,PRD008,노트북 MacBook Air,전자제품,1,2100000,2100000,할부,0,온라인광고,EMP012
TXN004585,2025-05-22 10:44:07,CUST3637,47,남성,평택,PRD002,무선이어폰 AirPods,전자제품,1,200000,150000,신용카드,25,크로스핏,EMP034
TXN004586,2025-05-11 11:44:10,CUST1025,37,여성,성남,PRD005,요가매트,스포츠용품,1,50000,47500,현금,5,온라인몰,EMP001
TXN004587,2025-06-04 17:59:01,CUST3390,30,남성,김포,PRD001,화장품 세트,뷰티,1,100000,90000,할부,10,구글광고,EMP024
TXN004588,2025-06-08 11:24:58,CUST4709,62,남성,고양,PRD006,블루투스 스피커,전자제품,1,150000,150000,신용카드,0,지인추천,EMP044
TXN004589,2025-02-26 09:04:27,CUST4819,62,여성,시흥,PRD002,무선이어폰 AirPods,전자제품,2,200000,360000,할부,10,페이스북,EMP044
TXN004590,2025-03-30 17:36:56,CUST3196,23,남성,안산,PRD005,요가매트,스포츠용품,1,50000,50000,현금,0,크로스핏,EMP011
TXN004591,2025-04-06 20:36:47,CUST0123,48,여성,광주,PRD002,무선이어폰 AirPods,전자제품,1,200000,180000,현금,10,TV광고,EMP030
TXN004592,2025-04-11 13:10:03,CUST1988,56,남성,대구,PRD003,운동화 Nike Air Max,의류/신발,1,100000,100000,카드,0,유튜브,EMP010
TXN004593,2025-05-21 09:55:41,CUST0496,45,남성,울산,PRD005,요가매트,스포츠용품,1,50000,50000,할부,0,카페추천,EMP024
TXN004594,2025-06-19 12:11:13,CUST2874,56,여성,울산,PRD005,요가매트,스포츠용품,2,50000,100000,할부,0,카페추천,EMP028
TXN004595,2025-04-23 13:43:28,CUST4167,65,남성,평택,PRD006,블루투스 스피커,전자제품,1,150000,150000,신용카드,0,지인추천,EMP012
TXN004596,2025-06-20 17:24:00,CUST1542,52,남성,대전,PRD001,화장품 세트,뷰티,1,100000,100000,카드,0,매장방문,EMP041
TXN004597,2025-02-24 09:59:26,CUST1931,26,남성,부산,PRD002,무선이어폰 AirPods,전자제품,1,200000,200000,현금,0,헬스장추천,EMP012
TXN004598,2025-06-02 14:57:59,CUST1932,34,남성,안양,PRD008,노트북 MacBook Air,전자제품,2,2100000,3990000,카드,5,구글광고,EMP006
TXN004599,2025-05-20 15:45:54,CUST1935,25,남성,성남,PRD001,화장품 세트,뷰티,2,100000,180000,신용카드,10,크로스핏,EMP018
TXN004600,2025-05-16 09:25:46,CUST2796,44,남성,성남,PRD004,스마트폰 Galaxy S24,전자제품,1,700000,700000,카드,0,학교할인,EMP037
TXN004601,2025-06-10 18:18:10,CUST4713,30,여성,하남,PRD006,블루투스 스피커,전자제품,3,150000,450000,할부,0,쿠팡,EMP010
TXN004602,2025-04-11 19:28:09,CUST0606,55,남성,평택,PRD002,무선이어폰 AirPods,전자제품,3,200000,600000,신용카드,0,유튜브,EMP016
TXN004603,2025-01-26 10:32:18,CUST2224,33,남성,고양,PRD005,요가매트,스포츠용품,1,50000,50000,신용카드,0,헬스장추천,EMP004
TXN004604,2025-05-16 18:31:23,CUST3529,29,여성,구리,PRD003,운동화 Nike Air Max,의류/신발,2,100000,200000,신용카드,0,블로그,EMP013
TXN004605,2025-05-10 09:40:46,CUST1431,21,여성,광주,PRD006,블루투스 스피커,전자제품,1,150000,150000,현금,0,쿠팡,EMP026
TXN004606,2025-04-09 13:24:24,CUST4632,40,남성,성남,PRD001,화장품 세트,뷰티,1,100000,100000,할부,0,온라인광고,EMP047
TXN004607,2025-03-31 20:27:29,CUST2172,29,남성,용인,PRD004,스마트폰 Galaxy S24,전자제품,1,700000,700000,신용카드,0,지인추천,EMP021
TXN004608,2025-03-03 13:02:26,CUST2499,20,여성,시흥,PRD001,화장품 세트,뷰티,1,100000,85000,현금,15,매장방문,EMP036
TXN004609,2025-05-15 14:08:52,CUST3439,48,여성,부산,PRD009,프로틴 파우더,건강식품,1,100000,70000,신용카드,30,크로스핏,EMP001
TXN004610,2025-04-23 16:44:48,CUST3097,51,남성,구리,PRD002,무선이어폰 AirPods,전자제품,1,200000,190000,현금,5,온라인몰,EMP050
TXN004611,2025-02-01 14:14:05,CUST2675,56,여성,서울,PRD006,블루투스 스피커,전자제품,1,150000,150000,카드,0,인플루언서,EMP025
TXN004612,2025-04-17 20:15:46,CUST1033,29,여성,김포,PRD009,프로틴 파우더,건강식품,1,100000,100000,현금,0,네이버쇼핑,EMP037
TXN004613,2025-03-31 16:49:02,CUST3244,22,남성,인천,PRD009,프로틴 파우더,건강식품,1,100000,100000,현금,0,네이버블로그,EMP029
TXN004614,2025-04-06 21:53:31,CUST3895,34,남성,울산,PRD010,책상 IKEA,가구,2,300000,600000,현금,0,TV광고,EMP041
TXN004615,2025-03-29 12:50:52,CUST1143,44,여성,의정부,PRD005,요가매트,스포츠용품,2,50000,80000,카드,20,구글광고,EMP032
TXN004616,2025-02-29 13:59:27,CUST0068,48,남성,고양,PRD005,요가매트,스포츠용품,2,50000,100000,현금,0,인플루언서,EMP008
TXN004617,2025-02-16 13:25:22,CUST2268,27,여성,시흥,PRD004,스마트폰 Galaxy S24,전자제품,1,700000,595000,현금,15,학교할인,EMP014
TXN004618,2025-04-30 15:23:08,CUST2621,56,여성,구리,PRD008,노트북 MacBook Air,전자제품,1,2100000,1995000,할부,5,크로스핏,EMP003
TXN004619,2025-03-24 11:18:26,CUST3965,31,남성,울산,PRD001,화장품 세트,뷰티,3,100000,300000,현금,0,인스타그램,EMP002
TXN004620,2025-05-10 15:52:45,CUST0891,40,남성,울산,PRD001,화장품 세트,뷰티,1,100000,95000,신용카드,5,인스타그램,EMP015
TXN004621,2025-04-20 12:35:34,CUST1683,60,남성,대구,PRD006,블루투스 스피커,전자제품,4,150000,600000,현금,0,카카오톡,EMP035
TXN004622,2025-06-13 11:23:59,CUST3759,38,여성,구리,PRD009,프로틴 파우더,건강식품,3,100000,300000,할부,0,크로스핏,EMP029
TXN004623,2025-06-14 21:31:01,CUST4120,28,여성,울산,PRD001,화장품 세트,뷰티,5,100000,500000,신용카드,0,페이스북,EMP007
TXN004624,2025-04-06 15:19:32,CUST1740,56,여성,서울,PRD001,화장품 세트,뷰티,1,100000,95000,할부,5,카카오톡,EMP047
TXN004625,2025-04-26 10:12:42,CUST1121,64,여성,수원,PRD002,무선이어폰 AirPods,전자제품,1,200000,200000,할부,0,TV광고,EMP032
TXN004626,2025-05-06 18:31:10,CUST4270,56,여성,고양,PRD002,무선이어폰 AirPods,전자제품,2,200000,400000,카드,0,온라인몰,EMP026
TXN004627,2025-02-20 17:10:16,CUST0717,20,남성,구리,PRD004,스마트폰 Galaxy S24,전자제품,1,700000,700000,할부,0,헬스장추천,EMP014
TXN004628,2025-05-15 13:55:43,CUST4514,20,남성,김포,PRD005,요가매트,스포츠용품,1,50000,45000,할부,10,온라인광고,EMP036
TXN004629,2025-01-07 21:21:16,CUST2043,59,여성,용인,PRD006,블루투스 스피커,전자제품,1,150000,120000,할부,20,카페추천,EMP036
TXN004630,2025-04-11 12:10:40,CUST4684,29,남성,부산,PRD009,프로틴 파우더,건강식품,1,100000,100000,카드,0,쿠팡,EMP031
TXN004631,2025-06-28 19:01:53,CUST2909,49,남성,의정부,PRD003,운동화 Nike Air Max,의류/신발,1,100000,95000,카드,5,페이스북,EMP040
TXN004632,2025-03-20 12:29:41,CUST3845,52,여성,평택,PRD002,무선이어폰 AirPods,전자제품,2,200000,380000,신용카드,5,온라인몰,EMP019
TXN004633,2025-05-29 13:32:29,CUST0897,24,남성,고양,PRD001,화장품 세트,뷰티,3,100000,255000,카드,15,TV광고,EMP039
TXN004634,2025-03-08 19:23:28,CUST3573,56,여성,용인,PRD002,무선이어폰 AirPods,전자제품,1,200000,190000,할부,5,인플루언서,EMP021
TXN004635,2025-06-09 19:47:47,CUST3402,21,남성,시흥,PRD005,요가매트,스포츠용품,1,50000,50000,현금,0,카페추천,EMP036
TXN004636,2025-03-18 09:37:28,CUST1297,65,여성,대전,PRD009,프로틴 파우더,건강식품,2,100000,200000,현금,0,TV광고,EMP041
TXN004637,2025-05-25 11:54:47,CUST3059,51,여성,성남,PRD004,스마트폰 Galaxy S24,전자제품,1,700000,525000,신용카드,25,인스타그램,EMP049
